timestamp,src_ip,dst_ip,protocol,length,flags
2026-02-26T10:38:42.352000,198.51.100.90,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.458000,198.51.100.2,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.448000,198.51.100.51,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.021000,198.51.100.56,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.026000,198.51.100.16,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.205000,198.51.100.31,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.007000,198.51.100.60,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.020000,198.51.100.27,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.265000,198.51.100.77,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.434000,198.51.100.104,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.138000,198.51.100.3,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.257000,198.51.100.58,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.464000,198.51.100.111,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.371000,198.51.100.29,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.174000,198.51.100.67,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.499000,198.51.100.7,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.303000,198.51.100.116,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.059000,198.51.100.32,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.470000,198.51.100.102,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.287000,198.51.100.74,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.367000,198.51.100.84,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.358000,198.51.100.32,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.488000,198.51.100.116,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.309000,198.51.100.37,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.039000,198.51.100.80,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.235000,198.51.100.51,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.451000,198.51.100.105,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.127000,198.51.100.118,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.479000,198.51.100.3,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.193000,198.51.100.42,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.402000,198.51.100.53,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.239000,198.51.100.43,10.0.0.5,TCP,60,SYN
2026-02-26T10:38:42.244000,198.51.100.77,10.0.0.5,TCP,60,SYN
