timestamp,src_ip,dst_ip,protocol,length,flags
2026-02-26T10:35:43,192.168.1.46,10.0.0.10,UDP,220,
2026-02-26T10:35:42,203.0.113.34,10.0.0.5,TCP,60,SYN
2026-02-26T10:36:43.938000,198.51.100.16,10.0.0.5,TCP,60,SYN
2026-02-26T10:36:13,192.168.1.17,10.0.0.8,UDP,220,
2026-02-26T10:35:46,203.0.113.18,10.0.0.5,TCP,60,ACK
2026-02-26T10:35:59,192.168.1.36,10.0.0.8,UDP,220,
2026-02-26T10:35:46,192.168.1.74,10.0.0.9,UDP,220,
2026-02-26T10:35:42,203.0.113.21,10.0.0.5,TCP,60,ACK
2026-02-26T10:36:43.394000,198.51.100.7,10.0.0.5,TCP,60,SYN
2026-02-26T10:36:06,192.168.1.78,10.0.0.10,TCP,220,ACK
2026-02-26T10:35:45,203.0.113.36,10.0.0.5,TCP,60,SYN
2026-02-26T10:35:50,192.168.1.52,10.0.0.8,TCP,60,ACK
2026-02-26T10:35:44,203.0.113.14,10.0.0.5,TCP,60,ACK
2026-02-26T10:36:11,192.168.1.91,10.0.0.9,UDP,220,
2026-02-26T10:36:03,192.168.1.73,10.0.0.9,TCP,120,ACK
2026-02-26T10:35:42,203.0.113.7,10.0.0.5,TCP,60,ACK
2026-02-26T10:35:41,203.0.113.9,10.0.0.5,TCP,60,ACK
2026-02-26T10:35:55,192.168.1.73,10.0.0.9,UDP,60,
2026-02-26T10:36:41.758000,198.51.100.15,10.0.0.5,TCP,60,SYN
2026-02-26T10:35:52,192.168.1.77,10.0.0.8,UDP,120,
2026-02-26T10:35:43,203.0.113.20,10.0.0.5,TCP,60,SYN
2026-02-26T10:35:44,192.168.1.74,10.0.0.8,UDP,60,
2026-02-26T10:35:47,203.0.113.29,10.0.0.5,TCP,60,SYN
2026-02-26T10:35:41,203.0.113.12,10.0.0.5,TCP,60,ACK
2026-02-26T10:36:42.299000,198.51.100.35,10.0.0.5,TCP,60,SYN
2026-02-26T10:35:44,192.168.1.20,10.0.0.9,UDP,120,
2026-02-26T10:35:42,203.0.113.24,10.0.0.5,TCP,60,SYN
2026-02-26T10:36:42.479000,198.51.100.60,10.0.0.5,TCP,60,SYN
2026-02-26T10:35:42,203.0.113.4,10.0.0.5,TCP,60,SYN
2026-02-26T10:36:41.601000,198.51.100.70,10.0.0.5,TCP,60,SYN
2026-02-26T10:35:42,192.168.1.26,10.0.0.8,UDP,120,
2026-02-26T10:36:13,192.168.1.66,10.0.0.9,UDP,60,
2026-02-26T10:35:44,203.0.113.1,10.0.0.5,TCP,60,ACK
2026-02-26T10:35:57,192.168.1.18,10.0.0.9,UDP,220,
2026-02-26T10:36:16,192.168.1.27,10.0.0.9,TCP,120,ACK
2026-02-26T10:35:43,203.0.113.19,10.0.0.5,TCP,60,ACK
2026-02-26T10:35:59,192.168.1.46,10.0.0.9,UDP,120,
2026-02-26T10:36:02,192.168.1.99,10.0.0.9,TCP,120,ACK
2026-02-26T10:36:15,192.168.1.20,10.0.0.9,TCP,60,ACK
2026-02-26T10:35:42,192.168.1.56,10.0.0.10,TCP,60,ACK
2026-02-26T10:36:03,192.168.1.33,10.0.0.8,UDP,220,
2026-02-26T10:35:50,192.168.1.69,10.0.0.9,TCP,120,ACK
2026-02-26T10:35:42,192.168.1.94,10.0.0.8,UDP,120,
2026-02-26T10:36:42.190000,198.51.100.64,10.0.0.5,TCP,60,SYN
2026-02-26T10:36:43.217000,198.51.100.53,10.0.0.5,TCP,60,SYN
2026-02-26T10:35:41,203.0.113.5,10.0.0.5,TCP,60,SYN
2026-02-26T10:36:06,192.168.1.24,10.0.0.10,UDP,60,
2026-02-26T10:35:57,192.168.1.52,10.0.0.9,TCP,120,ACK
2026-02-26T10:36:19,192.168.1.97,10.0.0.8,TCP,120,ACK
2026-02-26T10:36:41.577000,198.51.100.2,10.0.0.5,TCP,60,SYN
2026-02-26T10:35:43,192.168.1.46,10.0.0.10,UDP,60,
2026-02-26T10:35:43,203.0.113.7,10.0.0.5,TCP,60,ACK
2026-02-26T10:35:57,192.168.1.70,10.0.0.10,TCP,120,ACK
2026-02-26T10:36:42.448000,198.51.100.6,10.0.0.5,TCP,60,SYN
2026-02-26T10:35:44,192.168.1.74,10.0.0.9,UDP,60,
2026-02-26T10:36:43.368000,198.51.100.2,10.0.0.5,TCP,60,SYN
