timestamp,src_ip,dst_ip,protocol,length,flags
2026-02-26T12:32:19.574000,198.51.100.37,10.0.0.5,TCP,60,SYN
2026-02-26T12:32:18.276000,198.51.100.52,10.0.0.5,TCP,60,SYN
2026-02-26T12:32:18.508000,198.51.100.60,10.0.0.5,TCP,60,SYN
2026-02-26T12:32:17.062000,198.51.100.35,10.0.0.5,TCP,60,SYN
2026-02-26T12:32:18.888000,198.51.100.47,10.0.0.5,TCP,60,SYN
2026-02-26T12:32:17.640000,198.51.100.3,10.0.0.5,TCP,60,SYN
2026-02-26T12:32:17.010000,198.51.100.87,10.0.0.5,TCP,60,SYN
2026-02-26T12:32:19.068000,198.51.100.49,10.0.0.5,TCP,60,SYN
2026-02-26T12:32:18.602000,198.51.100.4,10.0.0.5,TCP,60,SYN
2026-02-26T12:32:18.724000,198.51.100.62,10.0.0.5,TCP,60,SYN
2026-02-26T12:32:17.716000,198.51.100.9,10.0.0.5,TCP,60,SYN
2026-02-26T12:32:18.834000,198.51.100.79,10.0.0.5,TCP,60,SYN
2026-02-26T12:32:18.058000,198.51.100.21,10.0.0.5,TCP,60,SYN
2026-02-26T12:32:17.988000,198.51.100.41,10.0.0.5,TCP,60,SYN
2026-02-26T12:32:18.050000,198.51.100.85,10.0.0.5,TCP,60,SYN
2026-02-26T12:32:19.038000,198.51.100.48,10.0.0.5,TCP,60,SYN
2026-02-26T12:32:18.332000,198.51.100.6,10.0.0.5,TCP,60,SYN
2026-02-26T12:32:17.718000,198.51.100.8,10.0.0.5,TCP,60,SYN
2026-02-26T12:32:17.270000,198.51.100.31,10.0.0.5,TCP,60,SYN
2026-02-26T12:32:17.508000,198.51.100.93,10.0.0.5,TCP,60,SYN
2026-02-26T12:32:18.284000,198.51.100.70,10.0.0.5,TCP,60,SYN
2026-02-26T12:32:19.282000,198.51.100.82,10.0.0.5,TCP,60,SYN
2026-02-26T12:32:17.492000,198.51.100.76,10.0.0.5,TCP,60,SYN
2026-02-26T12:32:19.046000,198.51.100.79,10.0.0.5,TCP,60,SYN
2026-02-26T12:32:19.516000,198.51.100.79,10.0.0.5,TCP,60,SYN
