timestamp,src_ip,dst_ip,protocol,length,flags
2026-02-26T10:36:25,192.168.1.81,10.0.0.10,TCP,60,ACK
2026-02-26T10:35:58,203.0.113.39,10.0.0.5,TCP,60,SYN
2026-02-26T10:36:53.955000,198.51.100.70,10.0.0.5,TCP,60,SYN
2026-02-26T10:36:08,192.168.1.87,10.0.0.9,UDP,120,
2026-02-26T10:36:54.800000,198.51.100.16,10.0.0.5,TCP,60,SYN
2026-02-26T10:36:03,192.168.1.53,10.0.0.10,TCP,220,ACK
2026-02-26T10:36:52.241000,198.51.100.10,10.0.0.5,TCP,60,SYN
2026-02-26T10:36:26,192.168.1.30,10.0.0.9,UDP,220,
2026-02-26T10:35:53,203.0.113.5,10.0.0.5,TCP,60,ACK
2026-02-26T10:35:53,203.0.113.2,10.0.0.5,TCP,60,ACK
2026-02-26T10:35:56,203.0.113.36,10.0.0.5,TCP,60,ACK
2026-02-26T10:35:57,203.0.113.24,10.0.0.5,TCP,60,ACK
2026-02-26T10:36:17,192.168.1.86,10.0.0.10,UDP,220,
2026-02-26T10:35:54,203.0.113.37,10.0.0.5,TCP,60,SYN
2026-02-26T10:35:56,203.0.113.2,10.0.0.5,TCP,60,ACK
2026-02-26T10:36:25,192.168.1.62,10.0.0.8,UDP,60,
2026-02-26T10:36:52.733000,198.51.100.6,10.0.0.5,TCP,60,SYN
2026-02-26T10:36:03,192.168.1.79,10.0.0.9,TCP,120,ACK
2026-02-26T10:36:52.058000,198.51.100.70,10.0.0.5,TCP,60,SYN
2026-02-26T10:36:54.320000,198.51.100.21,10.0.0.5,TCP,60,SYN
2026-02-26T10:36:22,192.168.1.23,10.0.0.8,TCP,60,ACK
2026-02-26T10:35:55,203.0.113.39,10.0.0.5,TCP,60,SYN
2026-02-26T10:36:10,192.168.1.87,10.0.0.8,TCP,120,ACK
2026-02-26T10:36:10,192.168.1.14,10.0.0.9,TCP,120,ACK
2026-02-26T10:36:54.538000,198.51.100.71,10.0.0.5,TCP,60,SYN
2026-02-26T10:35:56,192.168.1.70,10.0.0.8,UDP,220,
2026-02-26T10:36:06,192.168.1.65,10.0.0.10,TCP,220,ACK
2026-02-26T10:36:53.421000,198.51.100.67,10.0.0.5,TCP,60,SYN
2026-02-26T10:36:11,192.168.1.26,10.0.0.9,UDP,220,
2026-02-26T10:36:09,192.168.1.52,10.0.0.8,TCP,220,ACK
2026-02-26T10:36:53.419000,198.51.100.56,10.0.0.5,TCP,60,SYN
2026-02-26T10:35:58,203.0.113.37,10.0.0.5,TCP,60,ACK
2026-02-26T10:36:12,192.168.1.30,10.0.0.9,UDP,120,
2026-02-26T10:36:53.430000,198.51.100.17,10.0.0.5,TCP,60,SYN
2026-02-26T10:36:00,192.168.1.99,10.0.0.10,TCP,60,ACK
2026-02-26T10:36:10,192.168.1.39,10.0.0.10,UDP,60,
2026-02-26T10:35:55,203.0.113.12,10.0.0.5,TCP,60,ACK
2026-02-26T10:36:11,192.168.1.58,10.0.0.10,TCP,220,ACK
2026-02-26T10:35:57,203.0.113.20,10.0.0.5,TCP,60,SYN
2026-02-26T10:36:53.933000,198.51.100.62,10.0.0.5,TCP,60,SYN
2026-02-26T10:35:56,203.0.113.13,10.0.0.5,TCP,60,SYN
2026-02-26T10:36:54.858000,198.51.100.17,10.0.0.5,TCP,60,SYN
2026-02-26T10:36:21,192.168.1.30,10.0.0.8,UDP,120,
2026-02-26T10:35:55,203.0.113.39,10.0.0.5,TCP,60,SYN
2026-02-26T10:36:09,192.168.1.61,10.0.0.9,UDP,60,
2026-02-26T10:35:56,203.0.113.20,10.0.0.5,TCP,60,SYN
2026-02-26T10:35:55,203.0.113.2,10.0.0.5,TCP,60,ACK
2026-02-26T10:36:24,192.168.1.96,10.0.0.9,TCP,220,ACK
2026-02-26T10:35:52,203.0.113.1,10.0.0.5,TCP,60,ACK
2026-02-26T10:36:21,192.168.1.96,10.0.0.8,UDP,60,
2026-02-26T10:35:56,203.0.113.1,10.0.0.5,TCP,60,ACK
2026-02-26T10:36:22,192.168.1.56,10.0.0.8,UDP,60,
