timestamp,src_ip,dst_ip,protocol,length,flags
2026-02-26T10:39:22,192.168.1.30,10.0.0.8,UDP,120,
2026-02-26T10:39:28,192.168.1.20,10.0.0.8,TCP,220,ACK
2026-02-26T10:38:56,192.168.1.55,10.0.0.9,TCP,220,ACK
2026-02-26T10:39:03,192.168.1.38,10.0.0.9,TCP,120,ACK
2026-02-26T10:38:58,192.168.1.33,10.0.0.9,UDP,120,
2026-02-26T10:39:27,192.168.1.42,10.0.0.9,UDP,220,
2026-02-26T10:39:27,192.168.1.12,10.0.0.9,UDP,120,
2026-02-26T10:39:19,192.168.1.35,10.0.0.8,TCP,220,ACK
2026-02-26T10:38:58,192.168.1.48,10.0.0.9,TCP,220,ACK
2026-02-26T10:39:09,192.168.1.45,10.0.0.9,TCP,60,ACK
2026-02-26T10:39:11,192.168.1.34,10.0.0.9,TCP,220,ACK
2026-02-26T10:39:27,192.168.1.32,10.0.0.8,TCP,120,ACK
2026-02-26T10:38:55,192.168.1.46,10.0.0.8,UDP,220,
2026-02-26T10:39:23,192.168.1.47,10.0.0.9,TCP,220,ACK
2026-02-26T10:39:04,192.168.1.28,10.0.0.9,TCP,220,ACK
2026-02-26T10:38:57,192.168.1.58,10.0.0.8,TCP,120,ACK
2026-02-26T10:39:20,192.168.1.59,10.0.0.8,UDP,60,
2026-02-26T10:39:01,192.168.1.59,10.0.0.8,TCP,60,ACK
2026-02-26T10:38:52,192.168.1.30,10.0.0.8,TCP,60,ACK
2026-02-26T10:39:04,192.168.1.42,10.0.0.9,TCP,60,ACK
2026-02-26T10:39:16,192.168.1.38,10.0.0.8,TCP,60,ACK
2026-02-26T10:39:06,192.168.1.46,10.0.0.9,TCP,220,ACK
2026-02-26T10:38:54,192.168.1.44,10.0.0.9,TCP,60,ACK
2026-02-26T10:39:28,192.168.1.45,10.0.0.8,UDP,120,
2026-02-26T10:39:29,192.168.1.40,10.0.0.9,TCP,60,ACK
2026-02-26T10:39:11,192.168.1.48,10.0.0.8,TCP,60,ACK
2026-02-26T10:39:11,192.168.1.45,10.0.0.8,UDP,120,
2026-02-26T10:39:30,192.168.1.38,10.0.0.8,TCP,60,ACK
2026-02-26T10:39:15,192.168.1.56,10.0.0.9,UDP,60,
2026-02-26T10:39:05,192.168.1.19,10.0.0.8,TCP,220,ACK
2026-02-26T10:39:30,192.168.1.34,10.0.0.8,TCP,60,ACK
2026-02-26T10:39:30,192.168.1.49,10.0.0.8,UDP,60,
2026-02-26T10:39:19,192.168.1.15,10.0.0.9,TCP,120,ACK
2026-02-26T10:39:00,192.168.1.21,10.0.0.8,TCP,120,ACK
2026-02-26T10:39:04,192.168.1.36,10.0.0.8,TCP,60,ACK
2026-02-26T10:39:10,192.168.1.46,10.0.0.8,TCP,120,ACK
2026-02-26T10:39:21,192.168.1.55,10.0.0.8,UDP,120,
